timestamp, frameNumber, roiName, z, drPixel, drRef, confidence, userData
8.584736, 30, 1B96C00C, 190.000000, [0 0 -3], [0 0 -3], [0.0335987061262131 0.0335987061262131 0.0335987061262131], 
8.584736, 30, 89A42D1A, 190.000000, [0 0 3], [0 0 3], [0.0240690056234598 0.0240690056234598 0.0240690056234598], 
8.584736, 30, 9531C9E8, 190.000000, [0 0 -9], [0 0 -9], [0.0388204827904701 0.0388204827904701 0.0388204827904701], 
8.584736, 30, 98E2D7D2, 190.000000, [0 0 21], [0 0 21], [0.0258569829165936 0.0258569829165936 0.0258569829165936], 
8.584736, 30, CCE52F79, 190.000000, [-1 -4 -19], [-0.03125 -0.125 -19], [0.0196133106946945 0.0196133106946945 0.0196133106946945], 
8.880762, 31, B37B3544, 190.000000, [0 0 5], [0 0 5], [0.0575747899711132 0.0575747899711132 0.0575747899711132], 
8.880762, 31, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.062278900295496 0.062278900295496 0.062278900295496], 
8.880762, 31, 1B96C00C, 190.000000, [0 0 5], [0 0 5], [0.0319200232625008 0.0319200232625008 0.0319200232625008], 
8.880762, 31, 89A42D1A, 190.000000, [0 0 12], [0 0 12], [0.0250929277390242 0.0250929277390242 0.0250929277390242], 
8.880762, 31, 9531C9E8, 190.000000, [0 0 6], [0 0 6], [0.0385691076517105 0.0385691076517105 0.0385691076517105], 
8.880762, 31, 98E2D7D2, 190.000000, [0 1 16], [0 0.03125 16], [0.0211252793669701 0.0211252793669701 0.0211252793669701], 
8.880762, 31, CCE52F79, 190.000000, [-1 -1 -24], [-0.03125 -0.03125 -24], [0.0200936403125525 0.0200936403125525 0.0200936403125525], 
9.176787, 32, B37B3544, 190.000000, [0 0 9], [0 0 9], [0.0590713024139404 0.0590713024139404 0.0590713024139404], 
9.176787, 32, A50F49E7, 190.000000, [0 0 7], [0 0 7], [0.0663709715008736 0.0663709715008736 0.0663709715008736], 
9.176787, 32, 1B96C00C, 190.000000, [0 0 0], [0 0 0], [0.0355251133441925 0.0355251133441925 0.0355251133441925], 
9.176787, 32, 89A42D1A, 190.000000, [0 1 18], [0 0.03125 18], [0.0252442304044962 0.0252442304044962 0.0252442304044962], 
9.176787, 32, 9531C9E8, 190.000000, [0 0 9], [0 0 9], [0.0388732925057411 0.0388732925057411 0.0388732925057411], 
9.176787, 32, 98E2D7D2, 190.000000, [-1 -2 9], [-0.03125 -0.0625 9], [0.0221920534968376 0.0221920534968376 0.0221920534968376], 
9.176787, 32, CCE52F79, 190.000000, [0 -4 -3], [0 -0.125 -3], [0.0221289023756981 0.0221289023756981 0.0221289023756981], 
9.472813, 33, B37B3544, 190.000000, [0 0 11], [0 0 11], [0.0632550641894341 0.0632550641894341 0.0632550641894341], 
9.472813, 33, A50F49E7, 190.000000, [0 0 11], [0 0 11], [0.063661091029644 0.063661091029644 0.063661091029644], 
9.472813, 33, 1B96C00C, 190.000000, [0 0 4], [0 0 4], [0.0343800857663155 0.0343800857663155 0.0343800857663155], 
9.472813, 33, 89A42D1A, 190.000000, [0 -1 -8], [0 -0.03125 -8], [0.0252086762338877 0.0252086762338877 0.0252086762338877], 
9.472813, 33, 9531C9E8, 190.000000, [0 0 14], [0 0 14], [0.0363469794392586 0.0363469794392586 0.0363469794392586], 
9.472813, 33, 98E2D7D2, 190.000000, [0 0 17], [0 0 17], [0.0218467526137829 0.0218467526137829 0.0218467526137829], 
9.472813, 33, CCE52F79, 190.000000, [1 -2 10], [0.03125 -0.0625 10], [0.0191377103328705 0.0191377103328705 0.0191377103328705], 
9.768839, 34, B37B3544, 190.000000, [0 0 5], [0 0 5], [0.0613293386995792 0.0613293386995792 0.0613293386995792], 
9.768839, 34, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0640097633004189 0.0640097633004189 0.0640097633004189], 
9.768839, 34, 1B96C00C, 190.000000, [0 0 3], [0 0 3], [0.0356040708720684 0.0356040708720684 0.0356040708720684], 
9.768839, 34, 89A42D1A, 190.000000, [0 0 22], [0 0 22], [0.0268866531550884 0.0268866531550884 0.0268866531550884], 
9.768839, 34, 9531C9E8, 190.000000, [0 0 3], [0 0 3], [0.0397585444152355 0.0397585444152355 0.0397585444152355], 
9.768839, 34, 98E2D7D2, 190.000000, [0 -1 -9], [0 -0.03125 -9], [0.0214274805039167 0.0214274805039167 0.0214274805039167], 
9.768839, 34, CCE52F79, 190.000000, [-1 2 25], [-0.03125 0.0625 25], [0.0197144728153944 0.0197144728153944 0.0197144728153944], 
10.064864, 35, B37B3544, 190.000000, [0 0 11], [0 0 11], [0.0606747344136238 0.0606747344136238 0.0606747344136238], 
10.064864, 35, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0645954832434654 0.0645954832434654 0.0645954832434654], 
10.064864, 35, 1B96C00C, 190.000000, [0 0 -5], [0 0 -5], [0.0353545770049095 0.0353545770049095 0.0353545770049095], 
10.064864, 35, 89A42D1A, 190.000000, [0 1 18], [0 0.03125 18], [0.024554930627346 0.024554930627346 0.024554930627346], 
10.064864, 35, 9531C9E8, 190.000000, [0 0 9], [0 0 9], [0.0401190780103207 0.0401190780103207 0.0401190780103207], 
10.064864, 35, 98E2D7D2, 190.000000, [0 0 6], [0 0 6], [0.0222584679722786 0.0222584679722786 0.0222584679722786], 
10.064864, 35, CCE52F79, 190.000000, [0 -2 18], [0 -0.0625 18], [0.0198639426380396 0.0198639426380396 0.0198639426380396], 
10.360890, 36, B37B3544, 190.000000, [0 0 11], [0 0 11], [0.0571818277239799 0.0571818277239799 0.0571818277239799], 
10.360890, 36, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0601527988910675 0.0601527988910675 0.0601527988910675], 
10.360890, 36, 1B96C00C, 190.000000, [0 0 4], [0 0 4], [0.0322991013526917 0.0322991013526917 0.0322991013526917], 
10.360890, 36, 89A42D1A, 190.000000, [0 0 10], [0 0 10], [0.0235924385488033 0.0235924385488033 0.0235924385488033], 
10.360890, 36, 9531C9E8, 190.000000, [0 0 9], [0 0 9], [0.0400448739528656 0.0400448739528656 0.0400448739528656], 
10.360890, 36, 98E2D7D2, 190.000000, [0 1 25], [0 0.03125 25], [0.0217409767210484 0.0217409767210484 0.0217409767210484], 
10.360890, 36, CCE52F79, 190.000000, [1 9 29], [0.03125 0.28125 29], [0.0189404934644699 0.0189404934644699 0.0189404934644699], 
10.656916, 37, B37B3544, 190.000000, [0 0 8], [0 0 8], [0.0580343417823315 0.0580343417823315 0.0580343417823315], 
10.656916, 37, A50F49E7, 190.000000, [0 0 1], [0 0 1], [0.0647449046373367 0.0647449046373367 0.0647449046373367], 
10.656916, 37, 1B96C00C, 190.000000, [0 0 5], [0 0 5], [0.0318794287741184 0.0318794287741184 0.0318794287741184], 
10.656916, 37, 89A42D1A, 190.000000, [0 0 2], [0 0 2], [0.0242795944213867 0.0242795944213867 0.0242795944213867], 
10.656916, 37, 9531C9E8, 190.000000, [0 0 9], [0 0 9], [0.0396190620958805 0.0396190620958805 0.0396190620958805], 
10.656916, 37, 98E2D7D2, 190.000000, [0 0 -1], [0 0 -1], [0.0217029266059399 0.0217029266059399 0.0217029266059399], 
10.656916, 37, CCE52F79, 190.000000, [1 0 -14], [0.03125 0 -14], [0.021045682951808 0.021045682951808 0.021045682951808], 
10.952941, 38, B37B3544, 190.000000, [0 0 7], [0 0 7], [0.0603622831404209 0.0603622831404209 0.0603622831404209], 
10.952941, 38, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0623077414929867 0.0623077414929867 0.0623077414929867], 
10.952941, 38, 1B96C00C, 190.000000, [0 0 3], [0 0 3], [0.0319494977593422 0.0319494977593422 0.0319494977593422], 
10.952941, 38, 89A42D1A, 190.000000, [0 0 7], [0 0 7], [0.0251753274351358 0.0251753274351358 0.0251753274351358], 
10.952941, 38, 9531C9E8, 190.000000, [0 0 7], [0 0 7], [0.0469872131943703 0.0469872131943703 0.0469872131943703], 
10.952941, 38, 98E2D7D2, 190.000000, [1 -1 -25], [0.03125 -0.03125 -25], [0.0242993421852589 0.0242993421852589 0.0242993421852589], 
10.952941, 38, CCE52F79, 190.000000, [0 1 26], [0 0.03125 26], [0.0180786810815334 0.0180786810815334 0.0180786810815334], 
11.248967, 39, B37B3544, 190.000000, [0 0 8], [0 0 8], [0.0605809763073921 0.0605809763073921 0.0605809763073921], 
11.248967, 39, A50F49E7, 190.000000, [0 0 6], [0 0 6], [0.0660374313592911 0.0660374313592911 0.0660374313592911], 
11.248967, 39, 1B96C00C, 190.000000, [0 0 -2], [0 0 -2], [0.0334690995514393 0.0334690995514393 0.0334690995514393], 
11.248967, 39, 89A42D1A, 190.000000, [0 0 -2], [0 0 -2], [0.0295137129724026 0.0295137129724026 0.0295137129724026], 
11.248967, 39, 9531C9E8, 190.000000, [0 0 14], [0 0 14], [0.0388409122824669 0.0388409122824669 0.0388409122824669], 
11.248967, 39, 98E2D7D2, 190.000000, [0 0 11], [0 0 11], [0.0225822646170855 0.0225822646170855 0.0225822646170855], 
11.248967, 39, CCE52F79, 190.000000, [0 7 14], [0 0.21875 14], [0.0216366779059172 0.0216366779059172 0.0216366779059172], 
11.544993, 40, B37B3544, 190.000000, [0 0 9], [0 0 9], [0.0638404712080956 0.0638404712080956 0.0638404712080956], 
11.544993, 40, A50F49E7, 190.000000, [0 0 1], [0 0 1], [0.0632524266839027 0.0632524266839027 0.0632524266839027], 
11.544993, 40, 1B96C00C, 190.000000, [0 0 6], [0 0 6], [0.0355376675724983 0.0355376675724983 0.0355376675724983], 
11.544993, 40, 89A42D1A, 190.000000, [0 0 3], [0 0 3], [0.0265847537666559 0.0265847537666559 0.0265847537666559], 
11.544993, 40, 9531C9E8, 190.000000, [0 0 -2], [0 0 -2], [0.0389188677072525 0.0389188677072525 0.0389188677072525], 
11.544993, 40, 98E2D7D2, 190.000000, [0 0 8], [0 0 8], [0.0246618743985891 0.0246618743985891 0.0246618743985891], 
11.544993, 40, CCE52F79, 190.000000, [-2 -3 -23], [-0.0625 -0.09375 -23], [0.0207462497055531 0.0207462497055531 0.0207462497055531], 
11.841019, 41, B37B3544, 190.000000, [0 0 5], [0 0 5], [0.0602239742875099 0.0602239742875099 0.0602239742875099], 
11.841019, 41, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0625807493925095 0.0625807493925095 0.0625807493925095], 
11.841019, 41, 1B96C00C, 190.000000, [0 0 12], [0 0 12], [0.0305692069232464 0.0305692069232464 0.0305692069232464], 
11.841019, 41, 89A42D1A, 190.000000, [0 0 -1], [0 0 -1], [0.0248659364879131 0.0248659364879131 0.0248659364879131], 
11.841019, 41, 9531C9E8, 190.000000, [0 0 12], [0 0 12], [0.0409765280783176 0.0409765280783176 0.0409765280783176], 
11.841019, 41, 98E2D7D2, 190.000000, [0 0 1], [0 0 1], [0.0219588056206703 0.0219588056206703 0.0219588056206703], 
11.841019, 41, CCE52F79, 190.000000, [1 0 25], [0.03125 0 25], [0.0197470523416996 0.0197470523416996 0.0197470523416996], 
12.137044, 42, B37B3544, 190.000000, [0 0 3], [0 0 3], [0.0596351996064186 0.0596351996064186 0.0596351996064186], 
12.137044, 42, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.061445452272892 0.061445452272892 0.061445452272892], 
12.137044, 42, 1B96C00C, 190.000000, [0 0 4], [0 0 4], [0.0315402112901211 0.0315402112901211 0.0315402112901211], 
12.137044, 42, 89A42D1A, 190.000000, [0 0 16], [0 0 16], [0.0261342525482178 0.0261342525482178 0.0261342525482178], 
12.137044, 42, 9531C9E8, 190.000000, [0 0 8], [0 0 8], [0.0383795462548733 0.0383795462548733 0.0383795462548733], 
12.137044, 42, 98E2D7D2, 190.000000, [0 0 8], [0 0 8], [0.0222910176962614 0.0222910176962614 0.0222910176962614], 
12.137044, 42, CCE52F79, 190.000000, [0 -2 17], [0 -0.0625 17], [0.0200121756643057 0.0200121756643057 0.0200121756643057], 
12.433070, 43, B37B3544, 190.000000, [0 0 2], [0 0 2], [0.0555705279111862 0.0555705279111862 0.0555705279111862], 
12.433070, 43, A50F49E7, 190.000000, [0 0 0], [0 0 0], [0.0606010891497135 0.0606010891497135 0.0606010891497135], 
12.433070, 43, 1B96C00C, 190.000000, [0 0 7], [0 0 7], [0.0359478406608105 0.0359478406608105 0.0359478406608105], 
12.433070, 43, 89A42D1A, 190.000000, [0 0 1], [0 0 1], [0.0244706943631172 0.0244706943631172 0.0244706943631172], 
12.433070, 43, 9531C9E8, 190.000000, [0 0 6], [0 0 6], [0.038433413952589 0.038433413952589 0.038433413952589], 
12.433070, 43, 98E2D7D2, 190.000000, [0 0 4], [0 0 4], [0.0235996209084988 0.0235996209084988 0.0235996209084988], 
12.433070, 43, CCE52F79, 190.000000, [1 -7 -28], [0.03125 -0.21875 -28], [0.0223727785050869 0.0223727785050869 0.0223727785050869], 
12.729096, 44, B37B3544, 190.000000, [0 0 0], [0 0 0], [0.0564700178802013 0.0564700178802013 0.0564700178802013], 
12.729096, 44, A50F49E7, 190.000000, [0 0 4], [0 0 4], [0.0619405917823315 0.0619405917823315 0.0619405917823315], 
12.729096, 44, 1B96C00C, 190.000000, [0 0 4], [0 0 4], [0.0346486046910286 0.0346486046910286 0.0346486046910286], 
12.729096, 44, 89A42D1A, 190.000000, [0 0 -2], [0 0 -2], [0.0244079492986202 0.0244079492986202 0.0244079492986202], 
12.729096, 44, 9531C9E8, 190.000000, [0 0 7], [0 0 7], [0.0395558960735798 0.0395558960735798 0.0395558960735798], 
12.729096, 44, 98E2D7D2, 190.000000, [0 1 18], [0 0.03125 18], [0.020681219175458 0.020681219175458 0.020681219175458], 
12.729096, 44, CCE52F79, 190.000000, [0 2 4], [0 0.0625 4], [0.0196905676275492 0.0196905676275492 0.0196905676275492], 
13.025122, 45, B37B3544, 190.000000, [0 0 9], [0 0 9], [0.0588140487670898 0.0588140487670898 0.0588140487670898], 
13.025122, 45, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0607426539063454 0.0607426539063454 0.0607426539063454], 
13.025122, 45, 1B96C00C, 190.000000, [0 0 2], [0 0 2], [0.0353190563619137 0.0353190563619137 0.0353190563619137], 
13.025122, 45, 89A42D1A, 190.000000, [0 0 -1], [0 0 -1], [0.026067266240716 0.026067266240716 0.026067266240716], 
13.025122, 45, 9531C9E8, 190.000000, [0 0 12], [0 0 12], [0.0442093759775162 0.0442093759775162 0.0442093759775162], 
13.025122, 45, 98E2D7D2, 190.000000, [0 0 -6], [0 0 -6], [0.0249032210558653 0.0249032210558653 0.0249032210558653], 
13.025122, 45, CCE52F79, 190.000000, [0 1 26], [0 0.03125 26], [0.0200766529887915 0.0200766529887915 0.0200766529887915], 
13.321148, 46, B37B3544, 190.000000, [0 0 9], [0 0 9], [0.0571333542466164 0.0571333542466164 0.0571333542466164], 
13.321148, 46, A50F49E7, 190.000000, [0 0 6], [0 0 6], [0.0605437494814396 0.0605437494814396 0.0605437494814396], 
13.321148, 46, 1B96C00C, 190.000000, [0 0 -3], [0 0 -3], [0.0358555093407631 0.0358555093407631 0.0358555093407631], 
13.321148, 46, 89A42D1A, 190.000000, [0 0 25], [0 0 25], [0.0275567676872015 0.0275567676872015 0.0275567676872015], 
13.321148, 46, 9531C9E8, 190.000000, [0 0 1], [0 0 1], [0.0422083847224712 0.0422083847224712 0.0422083847224712], 
13.321148, 46, 98E2D7D2, 190.000000, [0 0 16], [0 0 16], [0.0220195967704058 0.0220195967704058 0.0220195967704058], 
13.321148, 46, CCE52F79, 190.000000, [-18 -31 -5], [-0.5625 -0.96875 -5], [0.0195606127381325 0.0195606127381325 0.0195606127381325], 
13.617173, 47, B37B3544, 190.000000, [0 0 7], [0 0 7], [0.0554782226681709 0.0554782226681709 0.0554782226681709], 
13.617173, 47, A50F49E7, 190.000000, [0 0 9], [0 0 9], [0.0614308305084705 0.0614308305084705 0.0614308305084705], 
13.617173, 47, 1B96C00C, 190.000000, [0 0 12], [0 0 12], [0.0352207571268082 0.0352207571268082 0.0352207571268082], 
13.617173, 47, 89A42D1A, 190.000000, [0 0 17], [0 0 17], [0.0232842434197664 0.0232842434197664 0.0232842434197664], 
13.617173, 47, 9531C9E8, 190.000000, [0 0 8], [0 0 8], [0.0411793999373913 0.0411793999373913 0.0411793999373913], 
13.617173, 47, 98E2D7D2, 190.000000, [0 -1 -4], [0 -0.03125 -4], [0.0255794320255518 0.0255794320255518 0.0255794320255518], 
13.617173, 47, CCE52F79, 190.000000, [0 2 -27], [0 0.0625 -27], [0.0200419574975967 0.0200419574975967 0.0200419574975967], 
13.913199, 48, B37B3544, 190.000000, [0 0 8], [0 0 8], [0.0605422556400299 0.0605422556400299 0.0605422556400299], 
13.913199, 48, A50F49E7, 190.000000, [0 0 2], [0 0 2], [0.0602284260094166 0.0602284260094166 0.0602284260094166], 
13.913199, 48, 1B96C00C, 190.000000, [0 0 -6], [0 0 -6], [0.0353660769760609 0.0353660769760609 0.0353660769760609], 
13.913199, 48, 89A42D1A, 190.000000, [0 0 1], [0 0 1], [0.0249077957123518 0.0249077957123518 0.0249077957123518], 
13.913199, 48, 9531C9E8, 190.000000, [0 0 15], [0 0 15], [0.0385855324566364 0.0385855324566364 0.0385855324566364], 
13.913199, 48, 98E2D7D2, 190.000000, [0 0 -1], [0 0 -1], [0.0226714834570885 0.0226714834570885 0.0226714834570885], 
13.913199, 48, CCE52F79, 190.000000, [0 2 24], [0 0.0625 24], [0.0196827836334705 0.0196827836334705 0.0196827836334705], 
14.209225, 49, B37B3544, 190.000000, [0 0 1], [0 0 1], [0.0593161843717098 0.0593161843717098 0.0593161843717098], 
14.209225, 49, A50F49E7, 190.000000, [0 0 8], [0 0 8], [0.0596091374754906 0.0596091374754906 0.0596091374754906], 
14.209225, 49, 1B96C00C, 190.000000, [0 0 12], [0 0 12], [0.0338904373347759 0.0338904373347759 0.0338904373347759], 
14.209225, 49, 89A42D1A, 190.000000, [0 0 18], [0 0 18], [0.0259063113480806 0.0259063113480806 0.0259063113480806], 
14.209225, 49, 9531C9E8, 190.000000, [0 0 -2], [0 0 -2], [0.0424929670989513 0.0424929670989513 0.0424929670989513], 
14.209225, 49, 98E2D7D2, 190.000000, [0 1 18], [0 0.03125 18], [0.0246013551950455 0.0246013551950455 0.0246013551950455], 
14.209225, 49, CCE52F79, 190.000000, [0 6 25], [0 0.1875 25], [0.0211677141487598 0.0211677141487598 0.0211677141487598], 
14.505251, 50, B37B3544, 190.000000, [0 0 6], [0 0 6], [0.0612965673208237 0.0612965673208237 0.0612965673208237], 
14.505251, 50, A50F49E7, 190.000000, [0 0 1], [0 0 1], [0.0607493706047535 0.0607493706047535 0.0607493706047535], 
14.505251, 50, 1B96C00C, 190.000000, [0 0 17], [0 0 17], [0.0357838869094849 0.0357838869094849 0.0357838869094849], 
14.505251, 50, 89A42D1A, 190.000000, [0 0 -2], [0 0 -2], [0.024529380723834 0.024529380723834 0.024529380723834], 
14.505251, 50, 9531C9E8, 190.000000, [0 0 14], [0 0 14], [0.0383279994130135 0.0383279994130135 0.0383279994130135], 
14.505251, 50, 98E2D7D2, 190.000000, [-1 0 13], [-0.03125 0 13], [0.0224621314555407 0.0224621314555407 0.0224621314555407], 
14.505251, 50, CCE52F79, 190.000000, [1 3 19], [0.03125 0.09375 19], [0.0234176889061928 0.0234176889061928 0.0234176889061928], 
14.801277, 51, B37B3544, 190.000000, [0 0 3], [0 0 3], [0.0593754760921001 0.0593754760921001 0.0593754760921001], 
14.801277, 51, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0646464303135872 0.0646464303135872 0.0646464303135872], 
14.801277, 51, 1B96C00C, 190.000000, [0 0 -4], [0 0 -4], [0.0356585644185543 0.0356585644185543 0.0356585644185543], 
14.801277, 51, 89A42D1A, 190.000000, [0 0 12], [0 0 12], [0.0243236050009727 0.0243236050009727 0.0243236050009727], 
14.801277, 51, 9531C9E8, 190.000000, [0 0 20], [0 0 20], [0.0367803238332272 0.0367803238332272 0.0367803238332272], 
14.801277, 51, 98E2D7D2, 190.000000, [0 -1 6], [0 -0.03125 6], [0.0215599872171879 0.0215599872171879 0.0215599872171879], 
14.801277, 51, CCE52F79, 190.000000, [-5 -59 17], [-0.15625 -1.84375 17], [0.0212852563709021 0.0212852563709021 0.0212852563709021], 
15.097303, 52, B37B3544, 190.000000, [0 0 3], [0 0 3], [0.0612545758485794 0.0612545758485794 0.0612545758485794], 
15.097303, 52, A50F49E7, 190.000000, [0 0 2], [0 0 2], [0.0614298284053802 0.0614298284053802 0.0614298284053802], 
15.097303, 52, 1B96C00C, 190.000000, [0 0 4], [0 0 4], [0.0338042974472046 0.0338042974472046 0.0338042974472046], 
15.097303, 52, 89A42D1A, 190.000000, [0 0 -4], [0 0 -4], [0.0259131975471973 0.0259131975471973 0.0259131975471973], 
15.097303, 52, 9531C9E8, 190.000000, [0 0 17], [0 0 17], [0.034194391220808 0.034194391220808 0.034194391220808], 
15.097303, 52, 98E2D7D2, 190.000000, [-1 -1 -1], [-0.03125 -0.03125 -1], [0.0274124201387167 0.0274124201387167 0.0274124201387167], 
15.097303, 52, CCE52F79, 190.000000, [0 1 8], [0 0.03125 8], [0.0198398437350988 0.0198398437350988 0.0198398437350988], 
15.393329, 53, B37B3544, 190.000000, [0 0 1], [0 0 1], [0.0590055994689465 0.0590055994689465 0.0590055994689465], 
15.393329, 53, A50F49E7, 190.000000, [0 0 4], [0 0 4], [0.0596994832158089 0.0596994832158089 0.0596994832158089], 
15.393329, 53, 1B96C00C, 190.000000, [0 0 -6], [0 0 -6], [0.031811747699976 0.031811747699976 0.031811747699976], 
15.393329, 53, 89A42D1A, 190.000000, [0 -1 4], [0 -0.03125 4], [0.0257431585341692 0.0257431585341692 0.0257431585341692], 
15.393329, 53, 9531C9E8, 190.000000, [0 -1 -11], [0 -0.03125 -11], [0.037318978458643 0.037318978458643 0.037318978458643], 
15.393329, 53, 98E2D7D2, 190.000000, [0 1 17], [0 0.03125 17], [0.023906921967864 0.023906921967864 0.023906921967864], 
15.393329, 53, CCE52F79, 190.000000, [2 10 0], [0.0625 0.3125 0], [0.0214183442294598 0.0214183442294598 0.0214183442294598], 
15.689355, 54, B37B3544, 190.000000, [0 0 1], [0 0 1], [0.060505636036396 0.060505636036396 0.060505636036396], 
15.689355, 54, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0619118846952915 0.0619118846952915 0.0619118846952915], 
15.689355, 54, 1B96C00C, 190.000000, [0 0 -1], [0 0 -1], [0.0372813604772091 0.0372813604772091 0.0372813604772091], 
15.689355, 54, 89A42D1A, 190.000000, [0 0 -4], [0 0 -4], [0.0234038531780243 0.0234038531780243 0.0234038531780243], 
15.689355, 54, 9531C9E8, 190.000000, [0 0 7], [0 0 7], [0.038874227553606 0.038874227553606 0.038874227553606], 
15.689355, 54, 98E2D7D2, 190.000000, [0 0 20], [0 0 20], [0.0224209688603878 0.0224209688603878 0.0224209688603878], 
